equipment_type,avg_temperature_c,power_consumption_kw,runtime_hours_per_day,load_percentage,alarm_count,days_since_last_maintenance,anomaly_detected,failure_risk_score
Chiller,25.72387219215014,102.17955962311389,12.157884735603808,27.655209284640094,2,319,0,0.9823436894226778
Pump,28.714202730754685,50.431133853531534,9.748050676909651,93.16675481773981,2,328,1,0.9149717184983962
AHU,22.22252134863453,10.895297805239789,15.157583671557711,27.282905195635337,0,98,0,0.282267133014751
AHU,29.992834114819267,51.21577119222505,10.086151836417287,71.85673419588447,0,73,0,0.8950836705810032
AHU,25.269222672956733,82.48196642517033,5.729150142403046,53.055558304223815,4,327,0,1.1233613879962323
AHU,25.523273751850674,56.79029436479117,4.028566861583535,52.44955122043539,1,30,0,0.3966930696600707
Pump,29.03847951780699,91.13076234894584,12.991667058405246,74.36414692581471,0,125,0,1.3886554496254997
Pump,33.916770564971756,46.05297938889635,20.737268444531846,25.3674986103903,0,210,0,0.7629782288709859
AHU,19.088107892346557,77.9955762269634,15.44630371260153,67.49646263611477,2,272,0,0.8004705623092104
Chiller,32.02063503489913,26.438277558207076,23.984145978868817,81.76254287778838,2,213,0,0.9334220667862119
AHU,22.970512877007284,91.17748521417005,9.736932912943999,86.25702063092754,3,133,0,1.3769384409606136
Pump,25.546630726608424,67.75503641349798,9.609101295201107,33.642431151502024,1,157,0,0.6680762260611873
Chiller,18.372526589175152,28.467404682859065,7.194989204678884,91.79352400625389,2,47,0,0.45216121743651394
AHU,23.11778332318332,38.569784952247836,7.281271765306704,72.49168734779538,2,357,0,0.5838580209017712
AHU,26.544731124712218,91.09000148691072,9.703731920200957,90.54838406565463,2,363,0,1.145461045889016
AHU,18.954993314906464,60.49914210107488,19.856800905470543,58.82245736881586,0,22,0,0.5784866716790968
Chiller,26.34862739951381,29.843615645203304,22.11513581272896,63.36266760777616,1,83,0,0.49286656166002124
AHU,33.76088069059327,116.23618689258423,23.501743394153625,93.52306216229368,2,234,1,1.7543180131464475
Pump,19.79168470783269,87.23937727894211,8.645793081929053,91.99276346837374,0,60,0,0.8122791795443034
Chiller,30.995492377283576,115.07050574207656,21.625950912281834,55.85286986952016,0,188,1,1.2845731157294333
Chiller,24.964407907391873,54.11708021643947,10.56510178554674,41.95301053085454,3,58,0,0.8448083391317931
Pump,29.137953146913745,59.63653917954785,6.256810890337688,51.45363476514113,2,259,0,0.913145884919768
Chiller,22.424022165748898,108.2648498612772,21.400498510403313,51.02114628237998,2,162,0,0.81912570403562
Pump,20.71136846320309,65.38067412821923,16.722112692872372,42.94934999862352,1,301,0,0.7339357686601412
AHU,20.72786444261085,86.33707486915172,7.294617921621235,41.48636834663733,1,306,0,0.6490289381480989
Chiller,19.198363075933457,33.99988091198595,12.596625150260051,88.88503491837756,0,2,0,0.3396684100844097
Pump,21.15599398332113,56.37354390080366,9.745153897541353,25.588953654772936,3,271,0,0.848130191242312
AHU,29.291729544812462,19.196734568190838,18.735891374203938,74.20889456796753,1,143,0,0.8051739631930898
AHU,32.98874040133964,28.687704125850594,13.06832461248536,33.82560411651618,0,188,0,0.9105293271879971
AHU,31.84013665504975,5.108492755777575,23.7855989021277,47.56047147152506,3,352,1,1.6333270771906234
AHU,29.64728326786623,9.515480939595927,5.094899645191902,24.92344273078695,1,341,0,0.9743024788752135
Chiller,19.877341677988746,117.38763966534687,11.100305322724934,41.59789094843696,2,224,0,0.7055072486380464
AHU,22.91618658703115,32.87067494072767,13.638003342199548,81.47368568937937,1,180,0,0.6073780390960449
Pump,23.266716880481972,81.28073159296022,14.062671094966396,90.8012259637807,0,23,0,0.7419355042036448
Chiller,22.24926808875956,101.49646536195533,10.318716447712735,37.722172152189366,2,355,0,0.8299317798775648
AHU,26.755096215065294,68.32595281220489,18.58480498195136,57.08382714071375,0,37,0,0.6947909785280642
Chiller,27.104414852954434,22.611617509654963,21.494941469779494,57.62592383497651,1,107,0,0.5067423494978511
Pump,24.067061577908873,88.73339029365913,22.77438603955726,89.88602446077874,1,297,0,1.0971125988337127
Chiller,24.014415698519414,74.02891216145206,20.101867535990525,81.02392423006444,1,229,0,0.6182159126047644
Pump,32.08544516440338,89.09381777494814,21.011603946131988,61.04617746944399,1,313,1,1.4457951906223705
AHU,31.417978421434654,93.52086162856503,15.01090601239991,73.65977603774186,1,97,0,1.3151998072260374
Chiller,23.232529138572676,117.17219228374569,20.51776452853629,87.78840431274935,0,281,0,1.3100475950422568
Chiller,33.53440354584541,70.95977720307165,10.070078182959044,20.763116322043594,5,110,1,1.6154001288452235
Chiller,34.19785528904261,44.28872795941921,11.969575242184288,52.23120248400389,0,37,0,0.7021479630717591
AHU,23.554623214510695,79.57342404352727,10.338260276370885,92.57945338216629,0,40,0,0.6340940944692325
Chiller,24.025224129481934,12.870681562902005,13.347746708958509,79.22504246751612,3,85,0,0.8483833389571965
Pump,26.5957806081733,108.20069160698243,9.711592324772727,63.42730994672597,1,302,0,0.9060875551593146
AHU,33.99905381307245,18.72881630389263,23.232228845088937,62.371562162810676,3,188,1,1.138927748682348
Chiller,32.897430363419296,42.7019263568691,10.256892560113362,47.821607808355026,2,240,0,1.212120979916414
AHU,19.743655363921025,98.81071877200391,5.9608907622187965,61.64164269132116,2,358,0,1.0887213745748614
AHU,24.676422635614074,73.69092350803186,14.536343321008268,72.43065595707625,1,354,0,0.8830978022896743
Chiller,27.407310225746123,50.26808483190584,5.141981568903527,53.46904307430344,2,19,0,0.3036724298105048
Chiller,26.553252033376182,59.445100828127465,6.21086332617161,77.13225171137393,0,347,0,0.6370459548584291
Chiller,21.295672154927175,103.27295021825074,8.387787783924926,88.89857818083087,1,325,0,1.0557903986248123
AHU,32.59988510985863,44.100504396887594,13.287004997642834,32.37478785478889,0,261,0,0.8910020959067989
AHU,29.507993310946233,105.0097137533997,12.665018646180558,56.123761825393956,1,158,0,1.3822395453525549
AHU,32.24444237248066,15.135459562319522,19.993837240055825,52.64160730280649,0,304,0,1.207938989235367
Pump,32.59899274894103,94.33182027899254,18.789493077682266,74.99718432397825,1,112,0,1.2398009333037212
Pump,30.722049512317575,102.46797780129468,12.526365879814026,39.989397220634345,1,144,0,1.0753402346495906
AHU,25.466580221245195,25.909030076293956,10.674084151512599,71.2200731961821,3,256,0,0.7623342880846998
Pump,28.379294835262215,54.489851222803054,10.329375681229973,90.19913933851905,0,18,0,1.1491364439260727
Chiller,20.726211904035633,24.032474086320395,19.47990174588018,53.45052798348981,0,184,0,0.6292698220048968
Chiller,29.45197209707343,86.25947483433504,5.041448124425395,92.88125599833761,2,287,1,1.6216161399155924
Chiller,21.04730534756777,66.56499332709052,4.256432990212117,99.45309911467828,1,131,0,0.6582338143696073
Chiller,29.797143038672665,78.06218487145692,19.91088783853296,28.487363995836166,4,281,1,1.7504555929168386
AHU,21.903168732817466,27.59600119996428,13.542927519780985,38.64425503878869,0,245,0,0.41548954852860115
Pump,19.998372102553738,29.350774136028246,6.617622771071519,96.03038011856745,1,8,0,0.45900497881036284
Chiller,20.809836332430276,9.772192433639233,8.711318691890025,96.66621491851095,2,193,0,0.6935707840560111
Chiller,18.033866298724195,42.037766547508916,22.65007906194765,27.81658203094068,4,318,0,1.3139167979004787
AHU,30.218573503510015,69.37063605337262,21.19005951249796,21.199880030170934,3,7,1,1.4192106770037114
Pump,30.450817833992446,103.6625151096928,18.195701004479453,32.88800186051378,1,136,0,0.8846556034587313
Chiller,26.753866948525413,81.69665645774828,13.644504606746532,99.68102267057986,1,19,0,0.8197394111461659
AHU,20.743167617941523,55.07057719097141,14.406472523827714,34.39996932885495,2,139,0,0.6657530803902386
Chiller,19.420423737681727,114.60881315532585,23.504890705679173,60.20380853776185,0,177,0,0.6387566040005979
Chiller,18.32519242943388,87.71319806622067,23.31540887768574,87.87341811444088,1,11,0,0.8697463526705613
Pump,20.81771900840875,111.96899832919325,8.305380915716686,21.632128855056507,0,41,0,0.40098101856689305
Pump,33.144544094713495,65.67261692629904,20.222091326106362,68.35911858067675,1,114,0,1.1834000383853944
Chiller,22.10612630892859,34.77399160121105,7.944853323340336,42.162035909569944,0,180,0,0.4305666503720112
Pump,24.022612562692665,11.07506893194303,8.270749557679029,88.98679331517853,4,194,0,1.2501393875031948
AHU,19.790873236182662,88.49975792064281,17.521860683291536,42.676891941126335,1,196,0,0.5403091985519999
Pump,21.780142180718894,18.949844770636425,12.100021971750968,74.94045762255271,5,348,0,1.1528387203953614
AHU,26.826817703263487,39.819139751276225,22.630888142130402,73.93757059579175,1,225,0,0.7238663809073937
AHU,28.331795612626095,66.2341544066482,5.780194697920177,37.7194839087712,0,331,0,0.9759075323657499
AHU,22.17098934082559,69.90790759467099,14.230512816189862,22.78393598946801,2,323,0,0.7781754024498222
AHU,18.981446706826993,74.06706765352064,22.370430608862424,52.739965902831784,1,261,0,0.6352365881187443
Chiller,24.647558775165777,24.119362990215574,22.082273209590102,43.135452157269576,2,116,0,0.5659558276669869
Chiller,21.981457305747682,48.66980155448961,7.130584268314824,84.7182199690967,3,150,0,1.2878840725217662
Chiller,21.732416694906632,75.97733611845118,11.332754001929128,84.02913507642762,2,118,0,0.7874478836331036
AHU,34.31766764612874,116.52916943288524,16.382428000933924,56.56191617541004,0,165,0,1.4328864455643116
Chiller,28.47710826073731,88.6775808354642,7.187897695428044,68.52097802585752,1,252,0,1.065347951699906
AHU,27.46693353392563,111.09943206580515,23.360443440914775,68.340761278954,2,267,0,0.8681233513136595
Pump,25.068176759896474,92.65438670613035,22.294986574553207,86.17265187420986,0,44,0,0.7315721447962293
Chiller,25.29205366831245,73.04745142262605,7.339003580689384,54.0001931298558,0,181,0,0.4394686092043925
AHU,27.195385065247372,27.08268745067962,6.423109225219708,42.03573438324072,4,77,0,0.9272507729456897
AHU,29.839306719613823,81.668849967639,5.708169656165306,41.2027934512438,1,116,0,0.7095875560649583
Pump,29.9364836350911,76.68865008538931,22.188873280732622,62.89538234257633,2,67,0,1.2899150948762546
Chiller,20.918796430992643,74.28395460258564,7.872476195909216,55.931856218577,2,13,0,0.32508171354106125
AHU,26.501916785302658,61.32537481864769,12.325698570887095,55.209661678794895,0,92,0,0.6236172465783831
Pump,25.003287615579733,65.7955094587667,12.977027313040061,27.290987127176578,2,246,0,0.4937680884253781
Pump,32.79895842657953,43.46089061858197,15.98022088427135,77.48829925521565,3,267,1,1.1326706496066858
AHU,28.734121660712397,64.72095965386487,5.4347068749485,37.09893503855285,2,139,0,0.9853851384523492
AHU,27.052569129071692,27.718929153024998,8.535172348010319,35.75629041669771,2,341,0,0.539466527242537
AHU,19.961708917041594,97.59505569644332,22.62980773837852,53.02066562219147,0,244,0,0.9695836289775118
Pump,28.295844118497996,26.364349790351397,22.16820214537139,38.22226732942411,0,341,0,1.176656958939422
AHU,19.99246639656397,14.771123337288637,19.625812948113843,66.70866138464123,3,273,0,0.8416447567474465
Chiller,23.732511784617785,55.1682930310731,4.388024912364308,49.71706714675772,1,304,0,0.8270805883281047
Pump,20.428313401843642,80.70535554319711,10.540135369922043,55.912937807423205,1,191,0,0.647577829392544
AHU,29.76525199941427,55.33743486735726,16.55917470685816,62.97354572832231,1,97,0,1.1082262945950088
AHU,21.506285935214596,36.826725174400494,9.503804235469513,36.28284179854439,2,331,0,0.6432470799222578
Chiller,24.661609344196442,69.18968614740068,22.191733901075548,32.46012982924238,3,205,0,1.1475659375213854
AHU,33.22647121951924,44.905268572402996,16.677789236648838,90.43375222988838,2,137,0,0.9457461436344731
AHU,21.473378517782496,112.2797843645628,5.438134346328912,54.697896226513684,1,77,0,0.47120968351287257
AHU,26.632686087299245,111.10419105441079,22.18011177671406,52.96748877060313,0,37,0,0.6789551920808892
Chiller,25.127618239822375,62.77275929679098,23.15533316352445,22.84897202182732,0,286,0,0.7056136117394586
AHU,18.308108697777406,42.70665931209973,5.55424836783451,59.83810420699146,1,303,0,0.6208013084530836
Pump,31.476887930737817,89.77022760501349,14.647204697226298,64.33357772888002,2,135,0,1.2000245539576846
Chiller,19.173780407348197,9.221988500552664,10.067285644283409,64.70726967637333,2,142,0,0.508888437391731
Pump,26.06233535660821,59.598435695019894,11.856781529628048,76.56249354583075,2,254,0,0.5499174741391708
AHU,27.531531013962148,43.677190341088355,7.593024359106838,34.19854679928094,0,48,0,0.29596373695754474
Pump,28.68324976244798,110.86162678679379,15.56144204024825,40.17785073844951,3,255,1,1.5217513533507654
Pump,29.706737698233887,6.380348136358492,23.159587064977813,84.85843721843301,2,134,0,0.7659987184055699
AHU,22.305630519886158,68.57371070761015,14.06145200543218,95.77364934747152,3,290,1,1.0887364927641998
AHU,18.16963920319364,90.17631182266199,5.658291627889623,30.87461978938565,1,208,0,0.4335927717898601
Pump,30.298542260033503,60.77706856526474,16.40002666954817,59.811964360417456,2,101,0,1.270142717028195
AHU,27.106162188908836,14.82134846871299,10.804459889025141,37.134100219166946,1,46,0,0.32990916088820443
Chiller,32.21400095452323,116.83305985320875,21.118503791825958,24.805853468398595,2,70,0,0.766917572681386
AHU,31.963602169311805,64.57119960825126,12.693562966329404,46.04026705009083,1,136,0,0.6796539465549744
Pump,32.33654485239401,75.6314180966863,7.856792178844913,31.49501001473702,2,280,0,1.194811930258193
Pump,26.246609219652182,32.210125011363345,7.822112453822899,76.7946458747397,0,67,0,0.4331176419961862
Pump,23.671682729226717,60.60227978728244,19.375283614423207,62.69803309371555,0,4,0,0.5924198725093396
AHU,31.45648944405329,54.352191575207016,9.311751966147199,31.50675767922487,2,224,0,1.1957432232644039
Pump,25.671999921497335,13.61302183022813,19.34466788318446,20.73932707244115,0,1,0,0.273956579922858
Chiller,21.118517338858386,17.208440657958732,8.117746215331987,84.65256392193702,0,290,0,0.5543180188748547
AHU,32.53455833254506,101.30933975615908,10.433727374026187,34.095552493139806,2,109,0,1.1248353791368788
Chiller,33.003517905129904,32.57929450375788,13.309739448793987,68.49733137766128,1,265,0,1.3858922519719306
Chiller,25.92726585438289,27.420201222342513,22.863916993869015,46.953753046139646,6,63,0,0.910817394746696
AHU,19.286895364266385,63.064816893766015,22.63462849507649,66.83887506520284,1,266,0,0.9298493072517106
AHU,24.59304352858783,93.40592010668898,8.137437508445757,45.25229015858592,1,138,0,0.5309467329425214
AHU,31.660140210864256,12.12384963658361,11.164380824861457,26.955164855380332,0,44,0,0.6060538147863973
AHU,33.330158485285885,71.33291075839942,6.987987769075446,37.83600068462029,1,262,0,1.1832265343199833
AHU,21.45903662245913,18.709200926665936,14.199701586269942,35.044685318326046,1,216,0,0.6370654285475095
Chiller,19.138551404429617,9.193020844946123,13.21165101389333,54.241548195171504,4,121,0,0.8925199601265451
AHU,32.91495770325825,11.065554498655,22.015203249014647,72.66270267409259,0,152,0,1.168846103753125
Chiller,24.61988396264088,100.92887244397075,22.600107555821452,41.1044859957086,1,213,0,0.64029266242546
Chiller,27.209936392548578,18.566835617227078,11.671347820145842,20.965594824049436,0,234,0,0.3829933703077442
AHU,34.4571188048629,10.192406907413574,13.83475886037979,61.51498914118055,1,351,0,1.1313077619625418
AHU,19.13160037454179,55.35848702143491,21.924724982922662,68.46075914871776,1,111,0,0.5223477292261376
AHU,29.021406126685626,102.05924927333285,20.13415615490123,97.02963952014477,0,361,1,1.6319143367073259
AHU,19.25979218377274,35.17696329626972,4.0731262268929855,67.15766424745975,0,320,0,0.5897822174918129
AHU,24.382971783930508,53.496951015480384,10.40119128367165,57.693804750251346,0,222,0,0.7481747509379942
Pump,31.664847268288597,9.59109124483139,12.435484838722518,65.87213007181631,2,226,0,1.1527496884424349
AHU,25.369027956845784,56.64402912551073,8.594325673664635,94.23205038896216,1,210,0,0.7102870466775845
AHU,34.95210001635016,71.42550427327038,7.991432317918775,86.2702516481317,1,71,0,0.7937541455198799
Chiller,27.504007844092236,70.65431118149665,4.755690131913593,45.83829866910464,2,360,0,0.8142011687847939
Chiller,23.45975659481121,43.22906960005199,16.86739450139521,38.98034909257098,4,89,0,1.1183071090877075
AHU,21.741892540380803,41.28631577626059,9.250205809663314,41.01068898928589,2,262,0,0.6338869253937115
AHU,23.958849082864752,17.261716177708756,5.046943568626261,60.35368317721704,0,188,0,0.3407482649556949
AHU,24.333065653912364,47.18180687432086,8.619586210561273,79.52395609828622,1,112,0,0.39148558210352924
AHU,19.168132521307335,16.441886920390935,20.03827905672253,60.257536574636966,1,239,0,0.5806378063593214
AHU,24.282761390255143,93.15853364188594,21.029783632930933,25.423711666249005,4,256,0,0.9523231342736485
Pump,25.892054835566825,116.12154424104138,13.661324903866053,77.88645603519848,0,150,0,0.9528673120043348
Pump,30.28654178805968,116.55856251667129,12.321413408173724,84.4776102936763,1,127,0,1.432191350372988
AHU,29.164401240267335,104.4831764281703,23.557073870035634,43.15982920957757,1,319,1,1.1430094403416882
Pump,30.049016138895624,74.0910971740562,8.011293191761398,73.13005914266803,2,274,0,1.0490824120404556
Chiller,18.142182591906572,85.59955518304619,8.30718565709217,54.12735208435147,1,333,0,0.6822697270657948
Chiller,21.700345792869115,37.798667308247616,9.837343540727995,91.12954845819543,5,139,0,1.247758562939223
Chiller,29.24863290279756,77.53859831985137,7.455146365621746,87.61804465285918,2,103,0,1.0333435585802135
AHU,26.2278192590557,57.399698185585905,11.587311964083732,62.03455986477138,0,242,0,0.7561383563842375
Pump,18.09032908636188,60.43199407434724,22.216684539795075,75.32044366508757,1,117,0,0.6553888554172072
Chiller,31.67640892134098,92.14430444314317,16.306956812571485,90.66797608176832,2,214,1,1.3728276195294709
Pump,31.137762745935735,37.42061089368394,12.238930972245273,59.65736080626204,1,17,0,0.7388249068263946
Chiller,27.323125770890563,41.574555344869786,22.688215891424296,45.060059239105755,1,179,0,0.564291411194852
Pump,19.129876538196626,111.33380597979321,4.969284649516446,80.2932910327665,1,224,0,0.8711475444750307
AHU,31.03075584205394,11.465793907861809,8.205523558037228,37.60530038277534,0,270,0,0.9552378549105907
Chiller,27.923130991433187,60.84794431753414,15.31777210203518,51.082491840483364,0,313,0,0.679892141819904
AHU,31.293319611685305,109.9720920469041,16.311052463863582,89.25817896854349,0,349,1,1.1536946205780112
Chiller,30.779698870729288,75.19174589908806,4.791150131252262,77.95378722154521,3,134,1,1.2975412864044449
Chiller,31.65103522328323,67.83681353439519,12.060775158142643,52.30488041979994,0,114,0,0.9035083497877673
Chiller,26.80613712887862,33.72058061137585,16.983079296617454,37.17956019266859,1,132,0,0.5192406374884415
Pump,20.385516809289754,44.47668124241155,17.961410928068034,48.477471266578924,2,139,0,0.6975725557969249
AHU,29.409677047454707,102.98556781753969,16.762798050325387,42.72833193819464,1,232,0,0.8513196690570572
Chiller,28.5480543458835,69.31008515337268,10.41126448721849,34.08714303550831,1,92,0,0.7303684519337186
AHU,30.61830418238448,64.19535228202969,5.87040247195819,79.46663308525254,1,267,0,0.9308372077536267
AHU,20.8879771028625,16.45166705710333,12.542248928386682,40.16559094801372,1,99,0,0.3751535756212092
Chiller,21.314578398304917,6.843237992339159,6.575088747361109,56.333397613421106,1,207,0,0.4480205402296999
AHU,33.136961792728584,115.82379669901064,22.95247317041334,50.86875574688872,2,8,0,1.1854257788402058
Chiller,30.7496225736852,48.35340923798679,13.503417320452565,98.56619029085047,2,321,1,1.082929049112845
Chiller,33.43988430790549,74.369502141443,10.345183487137351,51.28737953185764,1,93,0,0.9805253538060079
AHU,30.898160459786652,14.167233416537774,19.326081422378003,26.398598623740384,1,158,0,1.0443095807204896
Chiller,28.151640201835132,83.55814285815035,13.958971851645277,27.186060205766722,2,360,1,1.4973068694294085
AHU,29.120256529473853,112.24517150118551,10.200680480249002,67.26029770824519,1,99,0,1.3720544318622572
AHU,33.11517470698017,71.20150409470327,20.239354847816035,67.94908413906126,2,225,0,1.393358175011171
Chiller,27.839714826702988,19.503262073172216,21.34304302002244,53.5007192386124,1,340,0,0.9447844486815165
AHU,28.750652513582587,71.89797565944983,17.46016332577354,54.547495384962374,3,208,1,1.2752304335383815
Chiller,20.66010417206121,93.12992950703502,4.939288448153346,24.314606627269697,2,73,0,0.3494624326299968
Pump,26.056660741973744,51.737901706012146,15.326457603330642,61.32372083114098,1,59,0,0.35595434247805546
AHU,30.178750903287682,106.1813410132688,19.26589823994563,60.37915803042814,2,287,1,1.485687339983776
Pump,22.60602587137821,79.59853963609692,6.7300602416716435,31.963945484555563,4,64,0,1.036633956151577
AHU,21.438321068917094,108.41362560325828,8.573415027692068,28.307150888874204,0,256,0,0.5749683790197294
Chiller,23.335055739815065,76.70311079344378,21.649902101362727,29.88579924795924,3,48,0,0.9895692628848036
AHU,22.10551067587817,20.098116780554786,4.402434437061481,28.08225971930068,1,279,0,0.5474592433968395
Pump,21.65351482961873,40.61454677709675,19.05454275651952,68.77665564294078,3,198,0,1.361668551526438
AHU,25.22246432875748,28.206419049032547,13.475465850288458,35.71861219223349,0,158,0,0.5039262962064484
Pump,33.43325473602008,109.51504723743916,12.935443176792138,40.11441217499708,0,311,1,1.5934221270181639
Pump,26.62001399455821,92.4460077380605,4.141930649897743,33.88577153211518,1,7,0,0.3400148722395802
Chiller,21.19464647386049,82.7858124246507,20.387964619329857,96.62682435588025,4,248,1,1.2180008377764697
Chiller,19.308518379474858,39.61112675763649,11.196498012731329,88.36939705214684,2,232,0,0.7300535931501159
AHU,29.834654467344727,26.165148785774555,14.815312626010858,38.43958698812167,3,106,1,1.1350553812629305
AHU,24.507578995418594,91.99187511872486,17.546013726713188,46.205303513770076,2,98,0,0.43607900889805673
Pump,31.971126091951106,59.52816377609416,18.052591528758317,36.791427384399775,4,268,1,1.7123897078959887
Pump,29.211683066893094,30.96579849732235,23.119601176521446,59.3500767568659,5,60,1,1.5123173118696083
AHU,31.536104659203264,75.91152748900663,14.626799064732182,21.56884259794029,2,308,0,1.2789740129892158
Chiller,22.62308267011363,9.638392995921977,11.994391019488551,73.70944071174365,1,140,0,0.4522383967848268
Pump,29.770101681837986,42.50957922474915,23.074072529834158,61.85265198541133,2,328,1,1.2601989806258647
Chiller,22.48905373979322,58.88405437798048,16.842204700510422,91.89111426408826,2,190,0,0.7066399384829234
Pump,33.96416415065496,22.015208422581672,9.963007125531112,33.15141474627313,1,125,0,0.5496046882146556
AHU,28.818362786067365,118.23526492294656,6.529284908071423,84.32873968489054,3,163,1,1.6408773437299127
AHU,23.516700602980816,29.04619692780564,20.851090029303627,83.35688115733726,2,60,0,0.43528589801236833
Chiller,22.581701658968633,19.99060995497554,11.243632055883031,30.174495137350952,3,31,0,0.4998073879346766
AHU,21.24575194621794,28.406510496993086,17.209394427288622,51.88473793153021,0,333,0,0.8476907939050125
AHU,29.80889630119337,93.44203031336829,13.416328387317963,33.61221129156135,1,76,0,0.6559742744939524
AHU,21.718165420964766,53.93315081626192,7.978595595900767,40.377640036603914,1,243,0,0.7509017010665535
Chiller,28.120155520767312,70.02283307154187,16.0337321724093,41.05969398644355,1,317,0,1.1900417729692931
AHU,22.498795457731074,7.416053053431486,5.213661379013646,64.49891152206182,1,258,0,0.6942063263711357
Pump,29.253472061495764,8.959600485931174,12.266849197423845,52.91287454083724,0,190,0,0.6551320867691652
Chiller,31.853975385189166,56.26993823010686,14.932298793273421,95.81862432050443,1,315,1,1.3628134081464118
Chiller,31.226429133459103,98.91535296818671,12.72093948237158,30.10961135576041,3,296,1,1.4262547044784808
Chiller,30.93447262582329,106.80247105137,18.973443505019816,97.8953707880159,4,177,1,2.0657622540104796
AHU,21.191280896768284,14.971255273498624,20.55849909090625,38.45109121714111,1,288,0,0.5864516311082482
AHU,19.50254409873682,66.91175674161762,19.42486148066356,81.82991491054824,0,294,0,0.7679529239053395
AHU,29.882130084285556,110.02141392211611,4.776258956236042,47.117594093825716,1,348,1,1.5030783409537318
Chiller,24.261902634503972,49.61686675575693,7.882575408919444,31.446511633385114,0,207,0,0.47249386410117433
AHU,25.349885848856903,100.40007061426239,14.732150185275486,88.6311348196992,1,215,0,0.6215348563870026
AHU,18.52953457748765,20.375000255935163,22.696440808876027,44.708871938917056,2,344,0,0.7017393558946217
AHU,22.412799637675835,112.57036631179685,20.69913550104234,72.70843233814738,3,141,1,1.3402834796039516
Pump,18.57249886586589,91.4136815160998,20.850690167036035,65.31549480693013,2,85,0,0.5894875332541213
Chiller,32.94615813422121,113.2534551704937,10.064163875193497,57.740504751269945,0,182,0,1.0931680051422192
AHU,22.137743614715017,82.81098185853824,12.588957941574051,59.665557811883126,0,332,0,0.627424371070836
AHU,27.47473188274114,46.791452179934105,13.414118946318748,78.57903312738301,1,128,0,0.6367397663508537
AHU,18.662648451239217,112.89083484034308,7.147431666998209,27.021833129875247,1,269,0,0.828006920866353
AHU,29.336405652196188,36.69017927555552,4.621362604889127,73.45445295663241,4,39,0,1.1312713411591606
AHU,23.491464877819595,43.19984003709924,22.938057989210336,91.6649681118863,1,23,0,0.570665301848869
Pump,33.26462617828032,85.59296807020014,8.814251713270135,24.623055761589132,2,242,0,0.7729300914846734
Chiller,33.098009211878605,93.01137444541942,8.798978074472625,31.25226713869334,0,107,0,0.752901382257335
Chiller,23.52994051214971,111.8814006426527,5.667581075375191,77.33055493616251,3,348,1,1.0625927195453095
AHU,33.316335226737955,28.55227704146409,22.57015503887557,54.982531859569406,1,142,0,0.9692614373366224
AHU,34.934680449479245,96.76977405021076,15.59474229879544,52.28388966509507,1,145,0,1.1067280342687895
Chiller,32.03206629010712,89.9327961406508,17.340737142507077,30.95733076353887,2,280,0,1.4839620598007652
Chiller,32.362812911838894,12.336373969163756,22.23153774526105,60.54160325742305,3,245,1,1.0907793697997679
Chiller,22.23314851385453,49.5306612391738,10.91240337801579,30.12362489571018,0,191,0,0.54527549589064
Pump,27.803940780581858,37.51802756191134,16.43014622276168,58.12963650484323,3,290,0,1.1407633608966057
Chiller,19.143350537445254,40.016398800713496,4.775989094577749,81.08922391693254,4,179,0,0.9888109417690438
Chiller,19.613604925968385,118.0388911487906,7.735450564622587,40.66114863097308,5,112,0,1.2291368903248139
Chiller,34.98117440456594,78.9194025501917,20.62491610179885,58.46289345437818,0,214,0,0.9707654559171789
AHU,23.552867240240488,87.53275814625245,19.335367126766712,99.36127755174685,0,138,0,0.6007810598447548
Chiller,30.71912650483039,117.31102829122605,11.012853829142937,74.93203386832297,0,200,1,1.356061185683819
AHU,31.71330590145588,48.378204982628446,11.53621255548425,87.30854170441589,0,7,0,0.8043002418350425
Chiller,32.586395607122896,97.21161937207268,14.671088671071589,53.18780852484366,1,346,1,0.9265834030607047
Pump,34.95968105583666,54.97106078001697,4.0048200937026905,81.42887385006843,1,13,0,0.705617904045578
Chiller,22.105440249366755,104.99637225872267,8.824886720760556,23.240733835305747,0,80,0,0.43697531580969473
AHU,18.685964056614896,25.775617250799865,8.16463617216429,29.8328946033796,0,286,0,0.5729342508493583
Pump,24.990255805907964,113.98391036239215,9.009658934995269,36.24564743360497,2,159,0,0.5167027115542964
AHU,20.211371387092097,30.158746467251163,20.118116850668827,52.15615396921756,3,272,0,1.0403396435846888
AHU,18.381240115754938,42.51535830280712,9.593477130928864,87.65959026606106,3,201,0,1.0582414135832363
Chiller,24.127256061405262,91.96210692227976,7.830426441002963,47.701284063034436,0,150,0,0.5879069752442948
Chiller,31.32355026827902,50.28184128002177,14.085269215860631,72.36969548123703,4,296,1,2.035171165283456
AHU,27.625071750826205,74.94430832814136,21.31290072745464,76.74514358427868,2,293,0,0.6664270275103793
Pump,23.31722581657602,56.12595262298428,8.826994076749997,66.89458832706731,1,334,0,0.9917955469729159
AHU,29.123814093376232,90.37254276532491,5.570724855855974,48.579357453610896,0,272,0,1.1710480570570878
AHU,21.944309065249783,31.258094022390246,11.128094716993294,66.16426733708354,2,43,0,0.49039699554949906
AHU,18.244484583225447,11.722668532240856,18.953036491299557,47.3812474231797,1,319,0,0.650624153791802
AHU,30.994007569419267,39.491880709402615,15.013810893895892,26.709899084160966,2,15,0,0.700459375968962
